Dancing,2019-10-23 15:00:00,251
Dancing,2019-10-20 17:00:00,200
Dancing,2019-10-28 13:00:00,195
Dancing,2019-10-13 18:00:00,196
Dancing,2019-11-23 10:00:00,313
Dancing,2019-10-18 10:00:00,310
Dancing,2019-11-16 17:00:00,250
Dancing,2019-11-26 17:00:00,48
Dancing,2019-11-13 11:00:00,81
Dancing,2019-10-14 11:00:00,227
Dancing,2019-11-27 17:00:00,80
Dancing,2019-10-18 11:00:00,303
Dancing,2019-10-16 17:00:00,137
Dancing,2019-11-18 17:00:00,400
Dancing,2019-11-14 14:00:00,486
Dancing,2019-11-19 13:00:00,352
Dancing,2019-11-12 13:00:00,325
Dancing,2019-10-26 10:00:00,87
Dancing,2019-11-12 15:00:00,187
Dancing,2019-11-10 13:00:00,216
Dancing,2019-10-18 16:00:00,111
Dancing,2019-11-20 18:00:00,122
Dancing,2019-10-21 11:00:00,62
Dancing,2019-10-10 12:00:00,252
Dancing,2019-11-11 16:00:00,175
Dancing,2019-10-26 18:00:00,302
Dancing,2019-10-19 12:00:00,173
Dancing,2019-11-28 12:00:00,142
Dancing,2019-11-22 13:00:00,215
Dancing,2019-10-23 12:00:00,153
Dancing,2019-10-13 14:00:00,412
Dancing,2019-10-10 18:00:00,317
Dancing,2019-10-16 18:00:00,109
Dancing,2019-11-15 11:00:00,76
Dancing,2019-11-18 14:00:00,419
Dancing,2019-10-16 18:00:00,390
Dancing,2019-11-16 18:00:00,371
Dancing,2019-10-25 13:00:00,458
Dancing,2019-11-14 14:00:00,104
Dancing,2019-10-11 14:00:00,105
Dancing,2019-11-12 11:00:00,483
Dancing,2019-11-25 18:00:00,104
Dancing,2019-11-24 11:00:00,241
Dancing,2019-11-20 16:00:00,482
Dancing,2019-11-23 18:00:00,317
Dancing,2019-11-28 13:00:00,104
Dancing,2019-10-12 18:00:00,253
Dancing,2019-11-28 17:00:00,260
Dancing,2019-10-18 18:00:00,393
Dancing,2019-11-21 15:00:00,328
Dancing,2019-10-11 17:00:00,423
Dancing,2019-10-10 16:00:00,204
Dancing,2019-11-12 10:00:00,13
Dancing,2019-10-11 13:00:00,420
Dancing,2019-11-17 12:00:00,446
Dancing,2019-10-27 16:00:00,58
Dancing,2019-11-13 15:00:00,84
Dancing,2019-10-16 10:00:00,49
Dancing,2019-10-26 14:00:00,248
Dancing,2019-11-14 18:00:00,443
Dancing,2019-10-22 15:00:00,137
Dancing,2019-10-11 13:00:00,60
Dancing,2019-11-10 12:00:00,430
Dancing,2019-10-25 16:00:00,398
Dancing,2019-10-24 10:00:00,195
Dancing,2019-10-23 10:00:00,323
Dancing,2019-10-17 11:00:00,197
Dancing,2019-11-17 11:00:00,434
Dancing,2019-11-23 17:00:00,363
Dancing,2019-10-27 18:00:00,458
Dancing,2019-11-21 16:00:00,446
Dancing,2019-10-12 17:00:00,480
Dancing,2019-10-10 14:00:00,114
Dancing,2019-10-12 16:00:00,103
Dancing,2019-11-28 11:00:00,485
Dancing,2019-11-20 10:00:00,459
Dancing,2019-10-17 18:00:00,137
Dancing,2019-11-24 16:00:00,75
Dancing,2019-10-21 17:00:00,422
Dancing,2019-10-15 14:00:00,473
Dancing,2019-11-21 10:00:00,92
Dancing,2019-10-14 18:00:00,126
Dancing,2019-11-21 17:00:00,466
Dancing,2019-11-19 12:00:00,279
Dancing,2019-11-10 11:00:00,29
Dancing,2019-10-23 12:00:00,462
Dancing,2019-11-12 17:00:00,178
Dancing,2019-10-20 17:00:00,107
Dancing,2019-11-18 14:00:00,175
Dancing,2019-11-18 10:00:00,185
Dancing,2019-10-20 12:00:00,446
Dancing,2019-11-11 10:00:00,312
Dancing,2019-11-20 15:00:00,299
Dancing,2019-10-22 16:00:00,67
Dancing,2019-10-27 16:00:00,214
Dancing,2019-11-18 16:00:00,338
Dancing,2019-10-27 17:00:00,480
Dancing,2019-10-21 11:00:00,475
Dancing,2019-10-13 13:00:00,158
Dancing,2019-10-21 10:00:00,263
Dancing,2019-11-13 11:00:00,96
Dancing,2019-11-28 12:00:00,11
Dancing,2019-11-20 14:00:00,479
Dancing,2019-10-13 18:00:00,47
Dancing,2019-11-28 15:00:00,222
Dancing,2019-11-14 12:00:00,215
Dancing,2019-11-10 17:00:00,284
Dancing,2019-10-20 10:00:00,191
Dancing,2019-11-18 14:00:00,324
Dancing,2019-11-16 18:00:00,36
Dancing,2019-11-11 10:00:00,426
Dancing,2019-10-15 16:00:00,342
Dancing,2019-10-19 15:00:00,494
Dancing,2019-10-25 10:00:00,363
Dancing,2019-11-12 12:00:00,200
Dancing,2019-10-15 18:00:00,100
Dancing,2019-11-28 17:00:00,425
Dancing,2019-10-19 10:00:00,77
Dancing,2019-10-22 17:00:00,239
Dancing,2019-11-16 14:00:00,220
Dancing,2019-10-23 15:00:00,471
Dancing,2019-11-18 11:00:00,86
Dancing,2019-11-19 11:00:00,82
Dancing,2019-10-28 17:00:00,256
Dancing,2019-11-24 14:00:00,416
Dancing,2019-10-12 16:00:00,249
Dancing,2019-11-16 16:00:00,198
Dancing,2019-10-18 11:00:00,301
Dancing,2019-11-13 12:00:00,455
Dancing,2019-11-22 10:00:00,76
Dancing,2019-11-21 10:00:00,236
Dancing,2019-10-22 16:00:00,391
Dancing,2019-10-28 18:00:00,306
Dancing,2019-11-28 13:00:00,239
Dancing,2019-11-15 13:00:00,263
Dancing,2019-11-17 10:00:00,128
Dancing,2019-11-22 11:00:00,430
Dancing,2019-10-21 12:00:00,172
Dancing,2019-10-26 17:00:00,407
Dancing,2019-10-13 16:00:00,80
Dancing,2019-11-24 16:00:00,111
Dancing,2019-11-20 12:00:00,133
Dancing,2019-10-19 12:00:00,140
Dancing,2019-11-19 15:00:00,342
Dancing,2019-11-18 10:00:00,41
Dancing,2019-10-23 17:00:00,177
Dancing,2019-10-10 17:00:00,188
Dancing,2019-10-12 16:00:00,117
Dancing,2019-10-10 15:00:00,426
Dancing,2019-10-27 17:00:00,178
Dancing,2019-11-20 12:00:00,198
Dancing,2019-10-19 14:00:00,95
Dancing,2019-11-10 16:00:00,290
Dancing,2019-11-13 10:00:00,140
Dancing,2019-11-15 14:00:00,464
Dancing,2019-10-22 18:00:00,389
Dancing,2019-11-15 10:00:00,41
Dancing,2019-11-23 18:00:00,258
Dancing,2019-10-22 13:00:00,58
Dancing,2019-10-23 15:00:00,483
Dancing,2019-11-10 17:00:00,82
Dancing,2019-11-11 17:00:00,75
Dancing,2019-11-14 10:00:00,170
Dancing,2019-11-19 11:00:00,345
Dancing,2019-11-13 16:00:00,189
Dancing,2019-10-23 16:00:00,156
Dancing,2019-10-23 17:00:00,247
Dancing,2019-10-19 16:00:00,159
Dancing,2019-11-17 11:00:00,46
Dancing,2019-11-23 14:00:00,444
Dancing,2019-11-17 12:00:00,443
Dancing,2019-11-16 13:00:00,250
Dancing,2019-10-11 16:00:00,429
Dancing,2019-10-13 15:00:00,446
Dancing,2019-11-14 10:00:00,313
Dancing,2019-10-27 14:00:00,270
Dancing,2019-10-14 15:00:00,264
Dancing,2019-11-25 18:00:00,288
Dancing,2019-11-28 10:00:00,355
Dancing,2019-11-27 15:00:00,269
Dancing,2019-11-25 15:00:00,122
Dancing,2019-11-28 14:00:00,460
Dancing,2019-10-18 11:00:00,240
Dancing,2019-11-14 18:00:00,229
Dancing,2019-10-18 12:00:00,29
Dancing,2019-11-13 11:00:00,233
Dancing,2019-10-26 17:00:00,477
Dancing,2019-10-19 14:00:00,365
Dancing,2019-11-14 15:00:00,115
Dancing,2019-11-18 14:00:00,15
Dancing,2019-10-13 14:00:00,423
Dancing,2019-10-24 10:00:00,126
Dancing,2019-11-19 11:00:00,327
Dancing,2019-11-18 18:00:00,69
Dancing,2019-11-19 12:00:00,403
Dancing,2019-11-19 15:00:00,422
Dancing,2019-10-15 14:00:00,82
Dancing,2019-10-15 16:00:00,43
Dancing,2019-10-23 14:00:00,103
Dancing,2019-11-22 14:00:00,196
Dancing,2019-10-20 11:00:00,315
Dancing,2019-10-17 13:00:00,367
Dancing,2019-10-21 14:00:00,45
Dancing,2019-10-27 12:00:00,209
Dancing,2019-11-17 16:00:00,412
Dancing,2019-11-18 11:00:00,338
Dancing,2019-10-15 14:00:00,241
Dancing,2019-10-10 11:00:00,95
Dancing,2019-11-10 15:00:00,203
Dancing,2019-11-25 17:00:00,290
Dancing,2019-10-18 17:00:00,444
Dancing,2019-10-25 15:00:00,256
Dancing,2019-11-24 11:00:00,52
Dancing,2019-10-10 16:00:00,254
Dancing,2019-10-12 18:00:00,383
Dancing,2019-11-28 17:00:00,492
Dancing,2019-10-16 10:00:00,463
Dancing,2019-10-25 13:00:00,106
Dancing,2019-10-21 18:00:00,236
Dancing,2019-10-27 18:00:00,341
Dancing,2019-11-15 18:00:00,106
Dancing,2019-10-20 18:00:00,57
Dancing,2019-10-16 10:00:00,103
Dancing,2019-10-27 14:00:00,304
Dancing,2019-10-19 14:00:00,49
Dancing,2019-10-26 16:00:00,468
Dancing,2019-10-27 14:00:00,288
Dancing,2019-11-22 12:00:00,402
Dancing,2019-10-20 13:00:00,16
Dancing,2019-11-15 17:00:00,357
Dancing,2019-10-11 10:00:00,11
Dancing,2019-10-26 15:00:00,419
Dancing,2019-11-25 18:00:00,88
Dancing,2019-10-15 18:00:00,105
Dancing,2019-11-18 16:00:00,133
Dancing,2019-11-12 16:00:00,408
Dancing,2019-10-12 15:00:00,397
Dancing,2019-11-26 13:00:00,213
Dancing,2019-11-18 10:00:00,68
Dancing,2019-11-21 18:00:00,66
Dancing,2019-11-11 18:00:00,241
Dancing,2019-10-13 17:00:00,270
Dancing,2019-11-23 11:00:00,390
Dancing,2019-10-14 12:00:00,58
Dancing,2019-10-25 14:00:00,107
Dancing,2019-10-25 14:00:00,186
Dancing,2019-10-26 16:00:00,234
Dancing,2019-11-21 15:00:00,369
Dancing,2019-11-11 10:00:00,132
Dancing,2019-11-10 11:00:00,52
Dancing,2019-10-24 13:00:00,357
Dancing,2019-11-12 16:00:00,443
Dancing,2019-11-27 18:00:00,296
Dancing,2019-10-18 11:00:00,160
Dancing,2019-10-13 10:00:00,377
Dancing,2019-11-26 18:00:00,152
Dancing,2019-10-27 16:00:00,145
Dancing,2019-10-23 15:00:00,139
Dancing,2019-10-11 18:00:00,296
Dancing,2019-10-10 11:00:00,24
Dancing,2019-11-24 13:00:00,328
Dancing,2019-11-28 10:00:00,411
Dancing,2019-11-16 16:00:00,190
Dancing,2019-10-17 11:00:00,326
Dancing,2019-11-21 18:00:00,442
Dancing,2019-11-24 17:00:00,360
Dancing,2019-10-26 11:00:00,26
Dancing,2019-11-20 16:00:00,143
Dancing,2019-11-22 15:00:00,320
Dancing,2019-11-15 14:00:00,95
Dancing,2019-10-17 13:00:00,278
Dancing,2019-11-10 12:00:00,330
Dancing,2019-11-27 10:00:00,14
Dancing,2019-11-20 12:00:00,468
Dancing,2019-11-12 12:00:00,303
Dancing,2019-11-19 16:00:00,259
Dancing,2019-10-21 17:00:00,221
Dancing,2019-11-23 14:00:00,378
Dancing,2019-11-16 10:00:00,402
Dancing,2019-11-13 11:00:00,286
Dancing,2019-10-17 12:00:00,251
Dancing,2019-11-25 11:00:00,223
Dancing,2019-10-13 13:00:00,163
Dancing,2019-11-14 10:00:00,23
Dancing,2019-10-13 11:00:00,272
Dancing,2019-10-13 16:00:00,290
Dancing,2019-10-26 14:00:00,297
Dancing,2019-11-20 13:00:00,260
Dancing,2019-10-27 11:00:00,388
Dancing,2019-11-27 13:00:00,482
Dancing,2019-10-20 18:00:00,500
Dancing,2019-11-28 13:00:00,263
Dancing,2019-11-25 13:00:00,140
Dancing,2019-11-26 17:00:00,346
Dancing,2019-10-23 14:00:00,159
Dancing,2019-11-28 16:00:00,344
Dancing,2019-10-12 17:00:00,392
Dancing,2019-11-11 10:00:00,392
Dancing,2019-10-25 12:00:00,104
Dancing,2019-11-16 18:00:00,305
Dancing,2019-10-22 17:00:00,325
Dancing,2019-11-14 17:00:00,485
Dancing,2019-10-16 11:00:00,422
Dancing,2019-10-15 17:00:00,184
Dancing,2019-10-12 16:00:00,344
Dancing,2019-11-11 10:00:00,152
Dancing,2019-10-16 10:00:00,232
Dancing,2019-10-21 10:00:00,217
Dancing,2019-11-11 15:00:00,347
Dancing,2019-10-19 14:00:00,259
Dancing,2019-10-26 18:00:00,374
Dancing,2019-11-21 12:00:00,252
Dancing,2019-11-28 13:00:00,218
Dancing,2019-11-27 12:00:00,407
Dancing,2019-10-23 11:00:00,143
Dancing,2019-10-12 15:00:00,240
Dancing,2019-11-20 14:00:00,105
Dancing,2019-10-14 16:00:00,315
Dancing,2019-10-20 12:00:00,467
Dancing,2019-11-17 16:00:00,379
Dancing,2019-11-21 14:00:00,499
Dancing,2019-11-24 15:00:00,228
Dancing,2019-10-16 12:00:00,350
Dancing,2019-10-10 14:00:00,245
Dancing,2019-11-19 10:00:00,38
Dancing,2019-10-15 17:00:00,69
Dancing,2019-11-24 11:00:00,468
Dancing,2019-10-19 10:00:00,382
Dancing,2019-10-14 12:00:00,50
Dancing,2019-10-16 17:00:00,22
Dancing,2019-11-18 10:00:00,481
Dancing,2019-10-25 13:00:00,416
Dancing,2019-11-18 12:00:00,249
Dancing,2019-10-16 10:00:00,384
Dancing,2019-11-24 11:00:00,33
Dancing,2019-10-21 17:00:00,18
Dancing,2019-11-20 18:00:00,479
Dancing,2019-10-28 10:00:00,410
Dancing,2019-11-11 11:00:00,444
Dancing,2019-10-28 15:00:00,125
Dancing,2019-10-16 14:00:00,123
Dancing,2019-11-15 16:00:00,291
Dancing,2019-11-22 13:00:00,205
Dancing,2019-10-15 15:00:00,313
Dancing,2019-10-24 13:00:00,355
Dancing,2019-10-11 16:00:00,233
Dancing,2019-10-24 15:00:00,219
Dancing,2019-10-20 13:00:00,142
Dancing,2019-10-15 10:00:00,111
Dancing,2019-11-25 14:00:00,192
Dancing,2019-11-18 17:00:00,467
Dancing,2019-10-28 11:00:00,471
Dancing,2019-11-25 10:00:00,320
Dancing,2019-10-13 13:00:00,218
Dancing,2019-10-25 10:00:00,213
Dancing,2019-11-13 15:00:00,79
Dancing,2019-10-28 14:00:00,22
Dancing,2019-11-11 12:00:00,149
Dancing,2019-11-22 14:00:00,114
Dancing,2019-10-26 17:00:00,451
Dancing,2019-10-15 15:00:00,197
Dancing,2019-10-16 16:00:00,256
Dancing,2019-10-28 11:00:00,394
Dancing,2019-11-25 15:00:00,336
Dancing,2019-11-28 18:00:00,185
Dancing,2019-10-17 15:00:00,179
Dancing,2019-10-13 10:00:00,131
Dancing,2019-11-27 16:00:00,403
Dancing,2019-10-11 17:00:00,118
Dancing,2019-11-27 17:00:00,331
Dancing,2019-11-24 14:00:00,365
Dancing,2019-10-12 17:00:00,426
Dancing,2019-11-15 16:00:00,92
Dancing,2019-10-17 14:00:00,88
Dancing,2019-11-10 10:00:00,93
Dancing,2019-10-24 15:00:00,298
Dancing,2019-10-13 14:00:00,182
Dancing,2019-10-14 12:00:00,74
Dancing,2019-10-22 11:00:00,331
Dancing,2019-11-15 15:00:00,308
Dancing,2019-10-22 13:00:00,365
Dancing,2019-10-14 16:00:00,306
Dancing,2019-10-22 18:00:00,499
Dancing,2019-10-28 13:00:00,486
Dancing,2019-10-27 11:00:00,297
Dancing,2019-10-23 14:00:00,57
Dancing,2019-10-10 17:00:00,454
Dancing,2019-10-10 13:00:00,309
Dancing,2019-11-11 16:00:00,81
Dancing,2019-11-26 13:00:00,397
Dancing,2019-10-23 15:00:00,320
Dancing,2019-11-16 11:00:00,134
Dancing,2019-10-26 15:00:00,263
Dancing,2019-10-22 16:00:00,33
Dancing,2019-10-24 13:00:00,425
Dancing,2019-10-10 12:00:00,388
Dancing,2019-11-13 11:00:00,360
Dancing,2019-11-22 17:00:00,499
Dancing,2019-11-20 14:00:00,49
Dancing,2019-10-23 17:00:00,243
Dancing,2019-10-18 14:00:00,333
Dancing,2019-10-12 15:00:00,340
Dancing,2019-10-22 17:00:00,374
Dancing,2019-10-24 18:00:00,202
Dancing,2019-10-12 15:00:00,71
Dancing,2019-11-28 18:00:00,486
Dancing,2019-11-13 13:00:00,437
Dancing,2019-11-27 14:00:00,250
Dancing,2019-11-22 10:00:00,106
Dancing,2019-10-10 18:00:00,209
Dancing,2019-10-22 11:00:00,364
Dancing,2019-10-21 10:00:00,221
Dancing,2019-10-14 15:00:00,97
Dancing,2019-10-25 12:00:00,181
Dancing,2019-10-13 16:00:00,257
Dancing,2019-10-22 16:00:00,143
Dancing,2019-11-28 15:00:00,443
Dancing,2019-10-21 15:00:00,208
Dancing,2019-11-24 11:00:00,168
Dancing,2019-11-28 13:00:00,306
Dancing,2019-10-19 13:00:00,370
Dancing,2019-10-13 12:00:00,484
Dancing,2019-11-19 16:00:00,99
Dancing,2019-10-14 15:00:00,89
Dancing,2019-11-14 12:00:00,465
Dancing,2019-11-28 18:00:00,133
Dancing,2019-11-21 15:00:00,379
Dancing,2019-11-22 17:00:00,35
Dancing,2019-10-12 10:00:00,19
Dancing,2019-10-20 11:00:00,289
Dancing,2019-11-24 13:00:00,46
Dancing,2019-10-26 18:00:00,293
Dancing,2019-11-16 18:00:00,124
Dancing,2019-10-17 17:00:00,398
Dancing,2019-11-10 13:00:00,465
Dancing,2019-10-25 12:00:00,91
Dancing,2019-11-27 11:00:00,56
Dancing,2019-11-21 18:00:00,104
Dancing,2019-11-19 10:00:00,275
Dancing,2019-10-27 13:00:00,270
Dancing,2019-11-26 16:00:00,270
Dancing,2019-10-11 16:00:00,74
Dancing,2019-10-27 10:00:00,401
Dancing,2019-11-14 14:00:00,346
Dancing,2019-10-12 15:00:00,370
Dancing,2019-10-16 16:00:00,394
Dancing,2019-11-23 14:00:00,349
Dancing,2019-10-18 18:00:00,203
Dancing,2019-10-25 13:00:00,87
Dancing,2019-10-28 16:00:00,101
Dancing,2019-11-17 15:00:00,254
Dancing,2019-11-24 11:00:00,216
Dancing,2019-10-22 15:00:00,32
Dancing,2019-11-10 16:00:00,76
Dancing,2019-10-11 17:00:00,237
Dancing,2019-10-19 14:00:00,410
Dancing,2019-11-12 12:00:00,414
Dancing,2019-10-19 17:00:00,414
Dancing,2019-10-27 14:00:00,426
Dancing,2019-11-22 16:00:00,338
Dancing,2019-11-11 18:00:00,19
Dancing,2019-11-19 14:00:00,417
Dancing,2019-10-17 11:00:00,499
Dancing,2019-10-16 11:00:00,422
Dancing,2019-11-23 11:00:00,405
Dancing,2019-10-20 18:00:00,400
Dancing,2019-11-26 13:00:00,246
Dancing,2019-11-16 13:00:00,359
Dancing,2019-11-21 13:00:00,127
Dancing,2019-10-15 18:00:00,169
Dancing,2019-10-16 13:00:00,260
Dancing,2019-11-25 15:00:00,337
Dancing,2019-11-21 17:00:00,339
Dancing,2019-10-27 13:00:00,470
Dancing,2019-10-13 10:00:00,404
Dancing,2019-10-17 17:00:00,354
Dancing,2019-11-28 17:00:00,19
Dancing,2019-11-22 18:00:00,382
Dancing,2019-11-19 12:00:00,123
Dancing,2019-10-13 17:00:00,89
Dancing,2019-11-13 15:00:00,96
Dancing,2019-11-20 16:00:00,47
Dancing,2019-11-23 13:00:00,17
Dancing,2019-11-13 12:00:00,331
Dancing,2019-10-19 12:00:00,275
Dancing,2019-11-24 15:00:00,364
Dancing,2019-11-22 11:00:00,347
Dancing,2019-11-16 14:00:00,475
Dancing,2019-11-28 14:00:00,255
Dancing,2019-10-11 15:00:00,229
Dancing,2019-11-22 15:00:00,112
Dancing,2019-10-27 15:00:00,70
Dancing,2019-11-13 10:00:00,192
Dancing,2019-10-23 11:00:00,238
Dancing,2019-11-16 11:00:00,458
Dancing,2019-10-10 11:00:00,298
Dancing,2019-10-10 17:00:00,101
Dancing,2019-10-26 10:00:00,26
Dancing,2019-11-13 17:00:00,345
Dancing,2019-10-27 18:00:00,35
Dancing,2019-10-28 17:00:00,461
Dancing,2019-11-23 10:00:00,38
Dancing,2019-10-12 13:00:00,424
Dancing,2019-11-18 16:00:00,219
Dancing,2019-10-28 11:00:00,110
Dancing,2019-10-13 16:00:00,140
Dancing,2019-10-20 11:00:00,448
Dancing,2019-11-19 11:00:00,481
Dancing,2019-10-11 15:00:00,366
Dancing,2019-11-10 10:00:00,238
Dancing,2019-11-13 16:00:00,499
Dancing,2019-11-21 11:00:00,98
Dancing,2019-11-25 15:00:00,471
Dancing,2019-11-14 16:00:00,395
Dancing,2019-11-15 18:00:00,96
Dancing,2019-10-17 11:00:00,249
Dancing,2019-11-24 11:00:00,357
Dancing,2019-10-15 12:00:00,410
Dancing,2019-10-13 11:00:00,444
Dancing,2019-10-11 11:00:00,367
Dancing,2019-10-15 16:00:00,427
Dancing,2019-10-22 12:00:00,183
Dancing,2019-11-10 14:00:00,341
Dancing,2019-10-28 10:00:00,375
Dancing,2019-10-28 16:00:00,328
Dancing,2019-11-12 12:00:00,238
Dancing,2019-11-28 16:00:00,167
Dancing,2019-10-19 14:00:00,381
Dancing,2019-11-12 13:00:00,17
Dancing,2019-10-10 10:00:00,484
Dancing,2019-10-12 14:00:00,493
Dancing,2019-11-15 14:00:00,88
Dancing,2019-11-19 14:00:00,447
Dancing,2019-10-15 17:00:00,331
Dancing,2019-10-24 10:00:00,20
Dancing,2019-11-26 15:00:00,365
Dancing,2019-11-20 15:00:00,259
Dancing,2019-11-12 10:00:00,297
Dancing,2019-11-13 15:00:00,226
Dancing,2019-11-18 15:00:00,168
Dancing,2019-11-12 11:00:00,390
Dancing,2019-10-23 16:00:00,428
Dancing,2019-10-13 11:00:00,187
Dancing,2019-11-20 16:00:00,134
Dancing,2019-10-16 10:00:00,209
Dancing,2019-10-19 11:00:00,280
Dancing,2019-11-16 13:00:00,356
Dancing,2019-10-27 10:00:00,292
Dancing,2019-11-26 13:00:00,140
Dancing,2019-10-12 10:00:00,221
Dancing,2019-10-15 11:00:00,68
Dancing,2019-10-26 15:00:00,423
Dancing,2019-10-10 10:00:00,477
Dancing,2019-10-12 14:00:00,345
Dancing,2019-11-15 13:00:00,187
Dancing,2019-11-11 17:00:00,475
Dancing,2019-10-18 13:00:00,420
Dancing,2019-10-18 17:00:00,118
Dancing,2019-11-23 15:00:00,416
Dancing,2019-11-23 14:00:00,239
Dancing,2019-10-28 18:00:00,96
Dancing,2019-10-14 17:00:00,158
Dancing,2019-10-24 16:00:00,171
Dancing,2019-10-27 14:00:00,289
Dancing,2019-10-21 13:00:00,29
Dancing,2019-10-13 12:00:00,282
Dancing,2019-10-23 17:00:00,84
Dancing,2019-11-23 17:00:00,239
Dancing,2019-11-13 18:00:00,347
Dancing,2019-10-20 11:00:00,435
Dancing,2019-11-18 13:00:00,129
Dancing,2019-11-20 16:00:00,363
Dancing,2019-11-24 10:00:00,44
Dancing,2019-11-13 13:00:00,248
Dancing,2019-11-19 12:00:00,214
Dancing,2019-10-25 12:00:00,34
Dancing,2019-10-19 14:00:00,434
Dancing,2019-10-24 11:00:00,471
Dancing,2019-10-27 14:00:00,267
Dancing,2019-11-24 17:00:00,152
Dancing,2019-11-27 18:00:00,53
Dancing,2019-10-11 11:00:00,275
Dancing,2019-11-15 12:00:00,74
Dancing,2019-11-22 12:00:00,52
Dancing,2019-11-25 14:00:00,444
Dancing,2019-11-22 17:00:00,172
Dancing,2019-10-11 17:00:00,394
Dancing,2019-11-15 13:00:00,398
Dancing,2019-10-17 18:00:00,291
Dancing,2019-11-17 10:00:00,256
Dancing,2019-11-24 11:00:00,66
Dancing,2019-10-27 10:00:00,420
Dancing,2019-10-24 17:00:00,226
Dancing,2019-11-19 14:00:00,259
Dancing,2019-10-25 18:00:00,142
Dancing,2019-11-18 11:00:00,379
Dancing,2019-11-10 10:00:00,456
Dancing,2019-10-14 14:00:00,206
Dancing,2019-11-16 12:00:00,314
Dancing,2019-11-22 12:00:00,120
Dancing,2019-10-28 10:00:00,417
